gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,MonthlyCharges_category
1,2.235112188621971,1,0,0.2592531011648698,1,0.0,1,1.3488334670014455,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,-0.6455646831061798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,1,1,1.4813000847334086,1,2.0,0,-0.1220351687029282,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
1,2.235112188621971,1,0,0.2999880006171544,1,0.0,0,1.2225215841612955,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,0,-0.020653262739123778,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1
0,-0.4474048350192824,0,0,-0.9220589829513843,1,0.0,1,1.1178156812806455,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,0,0,1.5627698836379778,1,1.0,1,1.7028391386455488,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,0,0,-0.840589184046815,1,0.0,1,1.1244636751143378,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2
0,2.235112188621971,0,0,-1.2479381785696613,1,0.0,1,0.9566018308136123,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,1,1,1.2776255874719855,1,2.0,1,0.8485719310161158,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
1,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,1,0.3948463518666315,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,1,1,1.3998302858288394,1,2.0,1,0.1605045692289856,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1
1,-0.4474048350192824,1,0,-0.7998542845945305,1,0.0,1,1.23581757182868,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2
1,-0.4474048350192824,0,0,0.5036624978785775,1,0.0,1,1.1892816149928351,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,0.46292759842629294,1,1.0,1,1.3621294546688294,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,1,1,-0.6776495862376766,1,0.0,1,1.5914852419312064,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2
1,-0.4474048350192824,1,1,-1.288673078021946,1,0.0,1,0.531130225457319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,2.235112188621971,1,0,0.21851820171258518,0,0.0,1,-1.3369560418101565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
1,2.235112188621971,0,0,0.17778330226030056,0,0.0,0,-0.9447244056223235,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1
0,-0.4474048350192824,0,0,-0.7591193851422458,1,0.0,0,0.3416624011970945,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
1,-0.4474048350192824,1,0,1.5220349841856933,1,2.0,0,0.46797428403724445,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,2,2
1,-0.4474048350192824,0,0,-0.8813240834990996,0,0.0,0,-1.0095423455008212,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.4474048350192824,1,1,-1.288673078021946,1,0.0,1,-1.4649299231087292,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,-0.4474048350192824,0,0,1.114685989662847,1,2.0,1,1.149393651990683,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,-1.288673078021946,0,0.0,1,-1.0095423455008212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,2.235112188621971,0,0,-1.2479381785696613,1,0.0,1,0.32005642123759553,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.166468379665092,1,0.0,0,-0.3281229775473827,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.5045382501225507,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,1,0,1.2776255874719855,1,2.0,0,-1.3319700464348874,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
0,-0.4474048350192824,0,0,-0.8813240834990996,1,0.0,1,0.8020359741802716,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-0.9220589829513843,1,1.0,0,-0.0056952766133164965,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
1,-0.4474048350192824,0,0,-0.025891195001122566,1,0.0,1,0.9416438446878055,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.846909932557693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.166468379665092,1,1.0,1,1.3488334670014455,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,1,1,0.992481291305993,1,0.0,1,1.18097162270072,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,0,0.8419239371824242,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
0,-0.4474048350192824,1,0,1.0332161907582778,1,1.0,1,0.9715598169394195,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,2
0,-0.4474048350192824,1,1,1.0739510902105622,1,1.0,1,1.3654534515856758,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,0,1,-1.0849985807605227,1,0.0,0,-1.5131278784029967,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,1,1,1.2776255874719855,1,1.0,1,1.30728350554087,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,1,1,1.3998302858288394,1,2.0,1,0.34664839657236374,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,0,0.8518959279329622,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
1,2.235112188621971,1,0,0.8295416934968546,1,0.0,1,1.224183582619719,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2
0,2.235112188621971,0,0,-1.0849985807605227,1,0.0,1,0.8070219695555404,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,1,-1.4981698922771896,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,1,0,-0.9220589829513843,1,0.0,1,-1.4998318907356125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,0.20039253223113773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1,2.235112188621971,0,0,-1.2072032791173766,1,0.0,1,0.9898417999820727,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,-0.39250529007168417,1,1.0,0,-0.3081789960463066,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,0,-1.4998318907356125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
0,-0.4474048350192824,1,1,-1.0035287818559535,1,0.0,0,-0.346404960590036,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.4474048350192824,0,0,-1.0849985807605227,0,0.0,1,-0.5691127540187206,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1,-0.4474048350192824,0,0,-0.5961797873331073,1,0.0,0,1.2042396011186425,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,2
0,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,1,0.605920156086355,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,2
0,2.235112188621971,1,1,0.992481291305993,1,0.0,1,1.00479978610788,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,2
0,-0.4474048350192824,1,1,-0.31103549116711493,1,2.0,0,-1.4948458953603434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,-0.4474048350192824,0,0,-0.8813240834990996,1,0.0,1,0.9682358200225737,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.0442636813082382,1,0.0,1,0.3416624011970945,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,1.2368906880197008,1,1.0,0,0.21368851989852208,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,2
1,2.235112188621971,1,0,-0.3517703906193996,1,0.0,1,1.3022975101656007,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,2
0,-0.4474048350192824,0,0,-0.840589184046815,1,1.0,0,-1.4931838969019204,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,1,0.3566203873229018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,2.235112188621971,0,0,-1.288673078021946,1,0.0,1,0.1505325784784471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.4474048350192824,0,1,0.2592531011648698,0,1.0,0,-0.6655086646072561,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1
0,-0.4474048350192824,0,0,1.2776255874719855,1,2.0,1,1.6629511756433961,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
1,2.235112188621971,0,0,-1.2072032791173766,1,0.0,1,0.4929042609135898,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,1.0332161907582778,1,0.0,0,0.5178342377899351,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
1,-0.4474048350192824,1,0,-1.166468379665092,1,0.0,1,0.5078622470393966,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,0,-1.4965078938187666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,1.5220349841856933,1,2.0,0,1.1942676103681045,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,2,2
0,-0.4474048350192824,1,1,-1.2479381785696613,1,1.0,0,-1.4881979015266515,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,2.235112188621971,0,0,-1.288673078021946,1,0.0,1,0.1521945769368705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,0,0,-0.840589184046815,1,0.0,0,-1.4948458953603434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,2.235112188621971,0,0,-0.840589184046815,0,0.0,1,-1.1873761805520846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.235112188621971,1,0,-0.2295656922625457,1,0.0,1,1.0131097783999952,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,2
0,-0.4474048350192824,1,0,0.7073369951400007,1,0.0,1,1.4817933436752873,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,0,0,-0.7998542845945305,1,0.0,1,0.1688145615211007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
0,-0.4474048350192824,0,0,-0.2295656922625457,1,0.0,1,1.014771776858418,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,0,0,1.2776255874719855,1,1.0,1,1.315593497832985,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,2
0,2.235112188621971,1,1,0.9517463918537085,1,2.0,1,0.2502524859838284,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.461605926191883,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,0,1,-0.6776495862376766,1,1.0,1,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,-0.4474048350192824,1,1,-0.3517703906193996,1,1.0,0,0.32338041815444135,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2
0,-0.4474048350192824,1,1,1.5627698836379778,1,1.0,1,0.9998137907326111,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,2,2
1,2.235112188621971,0,0,-1.288673078021946,1,0.0,1,0.4663122855788211,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,1,1,1.114685989662847,1,1.0,0,0.9665738215641507,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
0,-0.4474048350192824,1,1,-1.166468379665092,1,0.0,1,1.0928857044043003,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2
1,2.235112188621971,0,0,-1.2479381785696613,1,0.0,1,-0.6954246368588705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,1,1,0.5443973973308622,1,2.0,1,-1.4998318907356125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.6807100867153909,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2
1,-0.4474048350192824,1,1,0.46292759842629294,1,1.0,0,-1.4981698922771896,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
1,-0.4474048350192824,1,0,-0.636914686785392,0,0.0,1,-0.5076188110570691,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
1,-0.4474048350192824,1,1,1.114685989662847,1,2.0,0,0.3948463518666315,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,1,1,-0.840589184046815,1,0.0,1,-1.4948458953603434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,-0.4474048350192824,0,0,-1.0442636813082382,1,0.0,1,-0.6788046522746403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.4474048350192824,1,0,-0.4332401895239688,1,0.0,1,0.9848558046068039,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2
0,-0.4474048350192824,1,0,1.5220349841856933,1,2.0,1,-1.298730077266427,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
1,-0.4474048350192824,0,0,0.4221926989740083,1,2.0,1,-0.16857112553877274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.6624281036727377,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,1.5627698836379778,1,1.0,1,0.05912266326518094,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1
1,2.235112188621971,0,0,-1.1257334802128074,1,0.0,0,-1.4965078938187666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,-0.4474048350192824,0,0,-0.2703005917148303,1,0.0,1,1.1161536828222227,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,0,-0.025891195001122566,1,1.0,1,0.4712982809540903,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
0,-0.4474048350192824,1,0,1.6035047830902625,1,2.0,1,0.7089640605085825,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,0,0,-0.5961797873331073,1,1.0,0,-1.5098038814861507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
1,-0.4474048350192824,1,1,0.05557860390344668,1,0.0,1,1.084575712112185,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2
0,2.235112188621971,1,0,-0.2295656922625457,1,0.0,0,0.624202139129008,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.4998318907356125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,0,1,-0.840589184046815,1,0.0,1,0.43972031024405284,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,1,1,-1.2072032791173766,1,0.0,0,0.8236419541397706,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,1.5627698836379778,1,2.0,1,1.780953066191431,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,1,0.3483103950307867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,2.235112188621971,1,0,-0.9627938824036689,1,1.0,0,-1.5031558876524584,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.4474048350192824,1,0,1.4813000847334086,1,0.0,1,0.6757240913401221,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
0,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,1,0.32836641352971063,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,1,1,-0.2703005917148303,1,1.0,1,0.5627081961673565,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,1,1,1.5220349841856933,1,2.0,1,0.5012142532057049,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,-1.2479381785696613,0,0.0,1,-0.820074521240597,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1,-0.4474048350192824,0,0,1.31836048692427,1,1.0,0,0.9466298400630743,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2
0,-0.4474048350192824,1,0,-1.288673078021946,1,0.0,0,-0.3281229775473827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,-0.4474048350192824,0,0,-0.18883079281026105,1,0.0,1,0.9782078107731117,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2
1,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,1,1.086237710570608,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,2
1,-0.4474048350192824,0,1,-0.7591193851422458,1,0.0,0,-1.4998318907356125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
1,-0.4474048350192824,0,0,1.5220349841856933,1,2.0,1,1.2939875178734856,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,1,1,1.5220349841856933,1,2.0,0,0.5194962362483581,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,2
0,-0.4474048350192824,1,0,-1.288673078021946,1,0.0,1,0.4746222778709362,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,-0.4474048350192824,0,0,-1.0442636813082382,1,0.0,0,0.9948277953573419,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
0,-0.4474048350192824,1,1,0.7888067940445699,1,2.0,0,-1.3967879863133854,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,-0.4474048350192824,1,1,-0.3517703906193996,1,2.0,0,-1.3419420371854254,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-0.7004106322341395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2.235112188621971,0,0,1.3590953863765547,1,1.0,0,1.5233433051358627,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-0.5554448878808227,1,0.0,1,-0.2982070052957683,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1,-0.4474048350192824,0,0,-1.1257334802128074,1,0.0,0,1.2973115147903316,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2
0,-0.4474048350192824,0,0,1.114685989662847,0,2.0,0,-0.38130692821691936,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,1
0,-0.4474048350192824,0,0,-0.10736099390569181,1,2.0,0,-1.5181138737782658,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
0,-0.4474048350192824,1,1,0.9517463918537085,1,0.0,1,1.4801313452168638,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,2
0,-0.4474048350192824,1,1,0.4221926989740083,1,1.0,1,-1.3502520294775406,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
1,-0.4474048350192824,0,0,1.6035047830902625,1,2.0,0,0.1521945769368705,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1
1,-0.4474048350192824,0,0,0.46292759842629294,1,0.0,1,0.8419239371824242,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2
0,-0.4474048350192824,0,0,0.5036624978785775,1,1.0,1,1.170999631950182,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,1,-1.166468379665092,1,0.0,0,0.6308501329627002,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
1,-0.4474048350192824,1,0,0.9517463918537085,1,2.0,0,-0.18519111012300293,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1
1,-0.4474048350192824,1,1,0.21851820171258518,1,2.0,1,0.9915037984404961,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.4798879092345363,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,-0.4474048350192824,1,1,1.2776255874719855,1,2.0,0,0.13889858926948614,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,1
0,-0.4474048350192824,1,0,-0.6776495862376766,0,0.0,1,-0.5026328156817998,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,-1.523099869153535,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,-0.4474048350192824,1,0,1.2776255874719855,1,1.0,1,0.1688145615211007,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2
1,-0.4474048350192824,1,1,0.21851820171258518,1,2.0,0,-1.3303080479764644,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,0,0,-0.9627938824036689,1,0.0,1,0.5228202331652039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,0,0,-0.5554448878808227,1,0.0,1,0.45301629791143716,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1,2.235112188621971,0,0,-1.288673078021946,1,0.0,1,0.3416624011970945,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,0.3814577995217237,1,0.0,1,1.2873395240397936,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
1,2.235112188621971,0,0,-1.166468379665092,1,0.0,0,0.142222586186332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,1,1,-1.2479381785696613,1,0.0,0,0.020896698721451744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,0,-1.539719853737765,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.4474048350192824,1,1,-1.0849985807605227,1,1.0,0,-1.5081418830277276,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,2.235112188621971,0,0,-1.0849985807605227,1,0.0,1,0.667414099048007,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,-0.4474048350192824,0,0,-0.9627938824036689,1,0.0,0,-1.5081418830277276,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,2.235112188621971,1,0,-0.31103549116711493,1,0.0,1,0.14056058772790905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
0,2.235112188621971,0,0,-1.288673078021946,1,0.0,1,0.1837725476469075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,-0.4474048350192824,1,0,1.5220349841856933,1,1.0,1,1.476807348300018,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
